site_name,site_number,sampling_date,transect_number,distance_from_upper_transect,number_of_individuals_in_sample,species_ID,species,length,mass,notes
Magic,2,9-Aug-22,3,5,57,TRTR,Traskorchestia traskiana,8.77,0.0187,
Magic,2,9-Aug-22,3,5,57,TRTR,Traskorchestia traskiana,5.78,0.0072,
Magic,2,9-Aug-22,3,5,57,TRTR,Traskorchestia traskiana,8.94,0.0221,
Magic,2,9-Aug-22,3,5,57,TRTR,Traskorchestia traskiana,7.56,0.0144,
Magic,2,9-Aug-22,3,5,57,TRTR,Traskorchestia traskiana,6.32,0.0079,
Magic,2,9-Aug-22,3,5,57,TRTR,Traskorchestia traskiana,6.9,0.0093,
Magic,2,9-Aug-22,3,5,57,TRTR,Traskorchestia traskiana,6.68,0.0082,
Magic,2,9-Aug-22,3,5,57,TRTR,Traskorchestia traskiana,NA,NA,
Magic,2,9-Aug-22,3,5,57,TRTR,Traskorchestia traskiana,6.31,0.0052,
Magic,2,9-Aug-22,3,5,57,TRTR,Traskorchestia traskiana,6.69,0.01,
Magic,2,9-Aug-22,3,5,57,TRTR,Traskorchestia traskiana,6.73,0.0096,
Magic,2,9-Aug-22,3,5,57,TRTR,Traskorchestia traskiana,6.8,0.0127,
Magic,2,9-Aug-22,3,5,57,TRTR,Traskorchestia traskiana,9.69,0.0234,
Magic,2,9-Aug-22,3,5,57,TRTR,Traskorchestia traskiana,4.34,0.0035,
Magic,2,9-Aug-22,3,5,57,OTHER,NA,NA,0.0218,Red and spotted. Amphipod 4
Eagle,5,14-Aug-22,3,1,5,TRTR,Traskorchestia traskiana,NA,NA,
Eagle,5,14-Aug-22,3,1,5,TRTR,Traskorchestia traskiana,7.45,0.0127,
Eagle,5,14-Aug-22,3,1,5,TRTR,Traskorchestia traskiana,8.1,0.0178,
Eagle,5,14-Aug-22,3,1,5,TRTR,Traskorchestia traskiana,7.38,0.0148,
Eagle,5,14-Aug-22,3,1,5,TRTR,Traskorchestia traskiana,6.2,0.0088,
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,6.19,0.0074,
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,5.76,0.0069,
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,7.09,0.0099,
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,7.01,0.0155,
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,NA,NA,
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,5.07,0.0047,
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,5.31,0.0051,
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,8.96,0.0237,
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,7.01,0.0114,
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,6.59,0.009,
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,7.73,0.0112,
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,7.03,0.0113,
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,5.59,0.0061,
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,4.3,0.0032,
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,7.42,0.0144,
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,6.95,0.0109,
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,7.26,0.0158,
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,6.93,0.013,
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,6.56,0.0068,
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,7.22,0.007,
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,6,0.009,
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,8.53,0.0242,
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,9.93,0.0229,
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,7.01,0.0096,
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,7.71,0.0155,
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,7.13,0.0123,
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,5.82,0.0052,
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,5.93,0.009,
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,4.1,0.0016,
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,4.57,0.0015,
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,5.24,0.0057,
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,6.53,0.0106,
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,5.89,0.0086,
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,6.66,0.007,
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,5.65,0.0063,
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,7.44,0.0106,
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,6.53,0.0094,
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,7.02,0.0103,
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,7.72,0.0123,
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,7.34,0.0111,
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,6.29,0.0083,
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,5.4,0.006,
Eagle,5,14-Aug-22,1,2,5,TRTR,Traskorchestia traskiana,6.37,0.0104,
Eagle,5,14-Aug-22,1,2,5,TRTR,Traskorchestia traskiana,4.66,0.004,
Eagle,5,14-Aug-22,1,2,5,TRTR,Traskorchestia traskiana,6.41,0.0069,
Eagle,5,14-Aug-22,1,2,5,TRTR,Traskorchestia traskiana,6.37,0.0103,
Eagle,5,14-Aug-22,1,2,5,TRTR,Traskorchestia traskiana,7,0.014,
Eagle,5,14-Aug-22,1,3,3,TRTR,Traskorchestia traskiana,5.93,0.0041,
Eagle,5,14-Aug-22,1,3,3,TRTR,Traskorchestia traskiana,8.43,0.0197,
Eagle,5,14-Aug-22,1,3,3,TRTR,Traskorchestia traskiana,6.58,0.0103,
Eagle,5,14-Aug-22,1,4,1,TRTR,Traskorchestia traskiana,NA,NA,
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,14.28,0.079,
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,14.61,0.1089,
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,9.14,0.0258,
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,9.99,0.0313,
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,13.83,0.0674,
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,14.41,0.0714,
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,15.21,0.1278,
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,10,0.0297,
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,13.3,0.0678,
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,16.4,0.1299,
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,7.33,0.008,
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,9.33,0.026,
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,4.9,0.0029,
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,10.34,0.0319,
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,15.52,0.1148,
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,10.73,0.0387,
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,15.26,0.1038,
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,9.08,0.0287,
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,12.88,0.0841,
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,8.83,0.0169,
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,11.73,0.0416,
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,15.62,0.0975,
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,10.22,0.0359,
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,11.41,0.0499,
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,5.52,0.0022,
Private,7,17-Aug-22,1,1,10,TRTR,Traskorchestia traskiana,10.36,0.0252,
Private,7,17-Aug-22,1,1,10,TRTR,Traskorchestia traskiana,11.02,0.0316,
Private,7,17-Aug-22,1,1,10,TRTR,Traskorchestia traskiana,12.48,0.064,
Private,7,17-Aug-22,1,1,10,TRTR,Traskorchestia traskiana,6.03,0.006,
Private,7,17-Aug-22,1,1,10,ISOPOD,NA,NA,NA,
Private,7,17-Aug-22,1,1,10,ISOPOD,NA,3.9,0.0027,
Private,7,17-Aug-22,1,1,10,ISOPOD,NA,5.1,0.003,
Private,7,17-Aug-22,1,1,10,ISOPOD,NA,4.28,0.0019,
Private,7,17-Aug-22,1,1,10,OTHER,NA,NA,0.0014,Amphipod 3
Private,7,17-Aug-22,1,1,10,OTHER,NA,NA,0.0289,Spider
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,3.61,0.0023,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,3.53,0.0014,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,8.28,0.02,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,6.48,0.0069,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,10.74,0.0339,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,8.93,0.0202,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,8.49,0.0221,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,10.42,0.0298,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,9.63,0.0268,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,NA,NA,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,9.02,0.0197,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,NA,NA,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,6.15,0.0082,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,9.98,0.0272,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,NA,NA,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,3.86,0.001,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,4.37,0.0015,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,5.2,0.0031,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,4.94,0.0026,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,5.77,0.0036,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,3.25,0.0009,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,NA,NA,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,4.42,0.0014,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,NA,NA,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,5.21,0.0043,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,4.36,0.0015,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,4.83,0.0035,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,3.64,0.0012,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,3.44,0.0006,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,3.14,0.0015,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,4.16,0.0022,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,4.32,0.0018,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,4.03,0.0014,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,4.86,0.0027,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,4.32,0.0024,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,3.38,0.0008,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,7.51,0.0083,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,10.59,0.0329,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,8.49,0.0261,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,14.8,0.0848,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,4.83,0.0029,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,4.94,0.0028,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,3.68,0.0013,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,13.72,0.0883,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,3.68,0.0021,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,3.74,0.0007,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,4.21,0.0019,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,5.41,0.0058,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,4.44,0.0016,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,6.05,0.0051,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,3.92,0.0014,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,3.33,0.0006,
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,2.53,0.0003,
Private,7,17-Aug-22,1,2,56,ISOPOD,NA,4.4,0.002,
Private,7,17-Aug-22,1,2,56,ISOPOD,NA,4.91,0.0024,
Private,7,17-Aug-22,1,2,56,ISOPOD,NA,1.89,0.0002,
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,9.21,0.0203,
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,NA,NA,
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,10.61,0.0273,
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,8.62,0.0215,
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,4.51,0.00025,
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,11.32,0.0557,
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,4.76,0.0025,
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,4.84,0.0022,
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,5.43,0.0037,
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,13.09,0.0516,
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,5.76,0.0041,
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,7.92,0.0152,
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,10.22,0.0313,
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,NA,NA,
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,6.6,0.0058,
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,13.14,0.0695,
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,3.6,0.0006,
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,6.41,0.0053,
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,NA,NA,
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,5.04,0.0043,
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,6.02,0.007,
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,6.54,0.0087,
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,4.39,0.0019,
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,5.56,0.0022,
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,7.53,0.0131,
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,5.76,0.0044,
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,6.84,0.0076,
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,6.13,0.0033,
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,5.71,0.0031,
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,5.18,0.0024,
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,6.97,0.0046,
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,6.29,0.0028,
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,3.95,0.0011,
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,3.73,0.0008,
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,NA,NA,
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,5.47,0.0065,
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,6.58,0.0077,
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,6.24,0.0065,
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,3.66,0.0005,
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,2.55,0.0003,
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,3.07,0.0004,
Private,7,17-Aug-22,1,3,62,ISOPOD,NA,4.13,0.0018,
Private,7,17-Aug-22,1,3,62,ISOPOD,NA,NA,NA,
Private,7,17-Aug-22,1,3,62,ISOPOD,NA,3.6,0.0015,
Private,7,17-Aug-22,1,3,62,ISOPOD,NA,NA,NA,
Private,7,17-Aug-22,1,3,62,ISOPOD,NA,4.17,0.0022,
Private,7,17-Aug-22,1,3,62,ISOPOD,NA,3.19,0.0007,
Private,7,17-Aug-22,1,3,62,ISOPOD,NA,2.26,0.0005,
Private,7,17-Aug-22,1,3,62,ISOPOD,NA,3.32,0.0009,
Private,7,17-Aug-22,1,3,62,ISOPOD,NA,4.32,0.0037,
Private,7,17-Aug-22,1,3,62,ISOPOD,NA,3.73,0.001,
Private,7,17-Aug-22,1,3,62,ISOPOD,NA,3.78,0.0015,
Private,7,17-Aug-22,1,3,62,ISOPOD,NA,4.7,0.0036,
Private,7,17-Aug-22,1,3,62,ISOPOD,NA,4.17,0.0016,
Private,7,17-Aug-22,1,3,62,ISOPOD,NA,4.07,0.0025,
Private,7,17-Aug-22,1,3,62,ISOPOD,NA,3.37,0.001,
Private,7,17-Aug-22,1,3,62,ISOPOD,NA,3.42,0.0004,
Private,7,17-Aug-22,1,3,62,ISOPOD,NA,2.56,0.0004,
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,3.33,0.0011,
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,2.12,0.0002,
Private,7,17-Aug-22,1,3,62,OTHER,NA,NA,0.0001,Spider
Private,7,17-Aug-22,1,3,62,OTHER,NA,NA,0.0005,Spider
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,NA,NA,
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,3.98,0.0025,
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,4.39,0.0017,
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,3.55,0.0029,
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,3.54,0.0021,
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,NA,NA,
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,NA,NA,
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,2.14,0.0006,
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,5.94,0.0049,
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,NA,NA,
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,4.94,0.0038,
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,3.1,0.001,
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,3.34,0.0008,
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,5.22,0.004,
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,3.23,0.0017,
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,8.68,0.0199,
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,4.65,0.0045,
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,2.74,0.0013,
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,3.85,0.0008,
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,2.03,0.0007,
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,3.17,0.0003,
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,NA,NA,
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,NA,NA,
Private,7,17-Aug-22,1,4,28,ISOPOD,NA,3.52,0.0017,
Private,7,17-Aug-22,1,4,28,ISOPOD,NA,4.54,0.001,
Private,7,17-Aug-22,1,4,28,ISOPOD,NA,NA,NA,
Private,7,17-Aug-22,1,4,28,ISOPOD,NA,NA,NA,
Private,7,17-Aug-22,1,4,28,ISOPOD,NA,2.68,0.0004,
Private,7,17-Aug-22,1,5,3,TRTR,Traskorchestia traskiana,2.82,0.0006,
Private,7,17-Aug-22,1,5,3,TRTR,Traskorchestia traskiana,3.97,0.0016,
Private,7,17-Aug-22,1,5,3,TRTR,Traskorchestia traskiana,3.92,0.0013,
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,3.77,0.0026,
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,4,0.0013,
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,5.63,0.0045,
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,3.86,0.0016,
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,4.23,0.0038,
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,4.98,0.0031,
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,5.59,0.007,
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,11.59,0.0484,
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,10.17,0.0253,
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,5.27,0.0037,
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,5.24,0.0023,
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,6.38,0.0061,
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,6.97,0.0082,
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,8.88,0.0286,
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,4.34,0.004,
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,5.91,0.0038,
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,4.97,0.0014,
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,6.04,0.0079,
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,5.6,0.0049,
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,4.53,0.002,
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,5.06,0.0036,
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,NA,NA,
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,4.93,0.0042,
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,3.92,0.0013,
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,6.05,0.0043,
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,7.66,0.008,
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,5.72,0.0031,
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,3.85,0.001,
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,4.83,0.004,
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,3.3,0.0009,
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,10.1,0.0352,
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,4.66,0.0022,
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,6.33,0.0065,
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,4.64,0.0014,
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,3.84,0.001,
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,4.43,0.0027,
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,4.7,0.0022,
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,4.37,0.0014,
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,4.68,0.0042,
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,3.72,0.003,
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,3.03,0.0004,
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,NA,NA,
Private,7,17-Aug-22,2,2,112,ISOPOD,NA,3.94,0.0027,
Private,7,17-Aug-22,2,2,112,ISOPOD,NA,3.93,0.0019,
Private,7,17-Aug-22,2,2,112,ISOPOD,NA,1.84,0.0001,
Private,7,17-Aug-22,2,2,112,ISOPOD,NA,4.26,0.0018,
Private,7,17-Aug-22,2,2,112,ISOPOD,NA,4.94,0.0029,
Private,7,17-Aug-22,2,2,112,ISOPOD,NA,3.67,0.001,
Private,7,17-Aug-22,2,2,112,ISOPOD,NA,3.63,0.0015,
Private,7,17-Aug-22,2,2,112,ISOPOD,NA,3.76,0.002,
Private,7,17-Aug-22,2,2,112,ISOPOD,NA,3.95,0.0015,
Private,7,17-Aug-22,2,2,112,ISOPOD,NA,2.5,0.0006,
Private,7,17-Aug-22,2,2,112,ISOPOD,NA,4.38,0.0021,
Private,7,17-Aug-22,2,2,112,ISOPOD,NA,3.28,0.0008,
