site_name,site_number,sampling_date,transect_number,distance_from_upper_transect,number_of_individuals_in_sample,species_id,species,length,mass,notes
Magic,2,9-Aug-22,3,5,57,TRTR,Traskorchestia traskiana,7.48,0.0142,NA
Magic,2,9-Aug-22,3,5,57,TRTR,Traskorchestia traskiana,4.08,0.0017,NA
Magic,2,9-Aug-22,3,5,57,TRTR,Traskorchestia traskiana,8.28,0.0169,NA
Magic,2,9-Aug-22,3,5,57,TRTR,Traskorchestia traskiana,6.32,0.0051,NA
Magic,2,9-Aug-22,3,5,57,TRTR,Traskorchestia traskiana,9.34,0.0209,NA
Magic,2,9-Aug-22,3,5,57,TRTR,Traskorchestia traskiana,7.79,0.0124,NA
Magic,2,9-Aug-22,3,5,57,TRTR,Traskorchestia traskiana,7.02,0.0107,NA
Magic,2,9-Aug-22,3,5,57,TRTR,Traskorchestia traskiana,8.17,0.0158,NA
Magic,2,9-Aug-22,3,5,57,TRTR,Traskorchestia traskiana,6.21,0.0084,NA
Magic,2,9-Aug-22,3,5,57,TRTR,Traskorchestia traskiana,8.14,0.0166,NA
Magic,2,9-Aug-22,3,5,57,TRTR,Traskorchestia traskiana,9.96,0.0233,NA
Magic,2,9-Aug-22,3,5,57,TRTR,Traskorchestia traskiana,7.02,0.0101,NA
Magic,2,9-Aug-22,3,5,57,TRTR,Traskorchestia traskiana,11.93,0.0523,NA
Magic,2,9-Aug-22,3,5,57,TRTR,Traskorchestia traskiana,8.77,0.0187,NA
Magic,2,9-Aug-22,3,5,57,TRTR,Traskorchestia traskiana,5.78,0.0072,NA
Magic,2,9-Aug-22,3,5,57,TRTR,Traskorchestia traskiana,8.94,0.0221,NA
Magic,2,9-Aug-22,3,5,57,TRTR,Traskorchestia traskiana,7.56,0.0144,NA
Magic,2,9-Aug-22,3,5,57,TRTR,Traskorchestia traskiana,6.32,0.0079,NA
Magic,2,9-Aug-22,3,5,57,TRTR,Traskorchestia traskiana,6.9,0.0093,NA
Magic,2,9-Aug-22,3,5,57,TRTR,Traskorchestia traskiana,6.68,0.0082,NA
Magic,2,9-Aug-22,3,5,57,TRTR,Traskorchestia traskiana,NA,NA,NA
Magic,2,9-Aug-22,3,5,57,TRTR,Traskorchestia traskiana,6.31,0.0052,NA
Magic,2,9-Aug-22,3,5,57,TRTR,Traskorchestia traskiana,6.69,0.01,NA
Magic,2,9-Aug-22,3,5,57,TRTR,Traskorchestia traskiana,6.73,0.0096,NA
Magic,2,9-Aug-22,3,5,57,TRTR,Traskorchestia traskiana,6.8,0.0127,NA
Magic,2,9-Aug-22,3,5,57,TRTR,Traskorchestia traskiana,9.69,0.0234,NA
Magic,2,9-Aug-22,3,5,57,TRTR,Traskorchestia traskiana,4.34,0.0035,NA
Magic,2,9-Aug-22,3,5,57,OTHER,NA,NA,0.0218,Red and spotted. Amphipod 4
Eagle,5,14-Aug-22,3,1,5,TRTR,Traskorchestia traskiana,NA,NA,NA
Eagle,5,14-Aug-22,3,1,5,TRTR,Traskorchestia traskiana,7.45,0.0127,NA
Eagle,5,14-Aug-22,3,1,5,TRTR,Traskorchestia traskiana,8.1,0.0178,NA
Eagle,5,14-Aug-22,3,1,5,TRTR,Traskorchestia traskiana,7.38,0.0148,NA
Eagle,5,14-Aug-22,3,1,5,TRTR,Traskorchestia traskiana,6.2,0.0088,NA
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,6.19,0.0074,NA
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,5.76,0.0069,NA
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,7.09,0.0099,NA
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,7.01,0.0155,NA
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,NA,NA,NA
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,5.07,0.0047,NA
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,5.31,0.0051,NA
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,8.96,0.0237,NA
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,7.01,0.0114,NA
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,6.59,0.009,NA
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,7.73,0.0112,NA
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,7.03,0.0113,NA
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,5.59,0.0061,NA
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,4.3,0.0032,NA
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,7.42,0.0144,NA
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,6.95,0.0109,NA
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,7.26,0.0158,NA
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,6.93,0.013,NA
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,6.56,0.0068,NA
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,7.22,0.007,NA
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,6,0.009,NA
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,8.53,0.0242,NA
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,9.93,0.0229,NA
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,7.01,0.0096,NA
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,7.71,0.0155,NA
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,7.13,0.0123,NA
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,5.82,0.0052,NA
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,5.93,0.009,NA
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,4.1,0.0016,NA
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,4.57,0.0015,NA
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,5.24,0.0057,NA
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,6.53,0.0106,NA
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,5.89,0.0086,NA
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,6.66,0.007,NA
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,5.65,0.0063,NA
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,7.44,0.0106,NA
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,6.53,0.0094,NA
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,7.02,0.0103,NA
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,7.72,0.0123,NA
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,7.34,0.0111,NA
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,6.29,0.0083,NA
Eagle,5,14-Aug-22,1,1,42,TRTR,Traskorchestia traskiana,5.4,0.006,NA
Eagle,5,14-Aug-22,1,2,5,TRTR,Traskorchestia traskiana,6.37,0.0104,NA
Eagle,5,14-Aug-22,1,2,5,TRTR,Traskorchestia traskiana,4.66,0.004,NA
Eagle,5,14-Aug-22,1,2,5,TRTR,Traskorchestia traskiana,6.41,0.0069,NA
Eagle,5,14-Aug-22,1,2,5,TRTR,Traskorchestia traskiana,6.37,0.0103,NA
Eagle,5,14-Aug-22,1,2,5,TRTR,Traskorchestia traskiana,7,0.014,NA
Eagle,5,14-Aug-22,1,3,3,TRTR,Traskorchestia traskiana,5.93,0.0041,NA
Eagle,5,14-Aug-22,1,3,3,TRTR,Traskorchestia traskiana,8.43,0.0197,NA
Eagle,5,14-Aug-22,1,3,3,TRTR,Traskorchestia traskiana,6.58,0.0103,NA
Eagle,5,14-Aug-22,1,4,1,TRTR,Traskorchestia traskiana,NA,NA,NA
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,14.28,0.079,NA
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,14.61,0.1089,NA
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,9.14,0.0258,NA
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,9.99,0.0313,NA
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,13.83,0.0674,NA
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,14.41,0.0714,NA
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,15.21,0.1278,NA
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,10,0.0297,NA
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,13.3,0.0678,NA
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,16.4,0.1299,NA
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,7.33,0.008,NA
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,9.33,0.026,NA
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,4.9,0.0029,NA
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,10.34,0.0319,NA
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,15.52,0.1148,NA
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,10.73,0.0387,NA
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,15.26,0.1038,NA
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,9.08,0.0287,NA
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,12.88,0.0841,NA
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,8.83,0.0169,NA
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,11.73,0.0416,NA
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,15.62,0.0975,NA
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,10.22,0.0359,NA
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,11.41,0.0499,NA
Magic,2,9-Aug-22,2,4,25,TRTR,Traskorchestia traskiana,5.52,0.0022,NA
Private,7,17-Aug-22,1,1,10,TRTR,Traskorchestia traskiana,10.36,0.0252,NA
Private,7,17-Aug-22,1,1,10,TRTR,Traskorchestia traskiana,11.02,0.0316,NA
Private,7,17-Aug-22,1,1,10,TRTR,Traskorchestia traskiana,12.48,0.064,NA
Private,7,17-Aug-22,1,1,10,TRTR,Traskorchestia traskiana,6.03,0.006,NA
Private,7,17-Aug-22,1,1,10,ISOPOD,NA,NA,NA,NA
Private,7,17-Aug-22,1,1,10,ISOPOD,NA,3.9,0.0027,NA
Private,7,17-Aug-22,1,1,10,ISOPOD,NA,5.1,0.003,NA
Private,7,17-Aug-22,1,1,10,ISOPOD,NA,4.28,0.0019,NA
Private,7,17-Aug-22,1,1,10,OTHER,NA,NA,0.0014,Amphipod 3
Private,7,17-Aug-22,1,1,10,OTHER,NA,NA,0.0289,Spider
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,3.61,0.0023,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,3.53,0.0014,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,8.28,0.02,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,6.48,0.0069,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,10.74,0.0339,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,8.93,0.0202,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,8.49,0.0221,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,10.42,0.0298,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,9.63,0.0268,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,NA,NA,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,9.02,0.0197,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,NA,NA,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,6.15,0.0082,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,9.98,0.0272,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,NA,NA,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,3.86,0.001,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,4.37,0.0015,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,5.2,0.0031,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,4.94,0.0026,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,5.77,0.0036,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,3.25,9e-4,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,NA,NA,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,4.42,0.0014,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,NA,NA,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,5.21,0.0043,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,4.36,0.0015,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,4.83,0.0035,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,3.64,0.0012,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,3.44,6e-4,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,3.14,0.0015,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,4.16,0.0022,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,4.32,0.0018,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,4.03,0.0014,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,4.86,0.0027,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,4.32,0.0024,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,3.38,8e-4,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,7.51,0.0083,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,10.59,0.0329,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,8.49,0.0261,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,14.8,0.0848,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,4.83,0.0029,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,4.94,0.0028,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,3.68,0.0013,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,13.72,0.0883,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,3.68,0.0021,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,3.74,7e-4,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,4.21,0.0019,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,5.41,0.0058,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,4.44,0.0016,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,6.05,0.0051,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,3.92,0.0014,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,3.33,6e-4,NA
Private,7,17-Aug-22,1,2,56,TRTR,Traskorchestia traskiana,2.53,3e-4,NA
Private,7,17-Aug-22,1,2,56,ISOPOD,NA,4.4,0.002,NA
Private,7,17-Aug-22,1,2,56,ISOPOD,NA,4.91,0.0024,NA
Private,7,17-Aug-22,1,2,56,ISOPOD,NA,1.89,2e-4,NA
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,9.21,0.0203,NA
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,NA,NA,NA
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,10.61,0.0273,NA
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,8.62,0.0215,NA
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,4.51,2.5e-4,NA
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,11.32,0.0557,NA
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,4.76,0.0025,NA
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,4.84,0.0022,NA
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,5.43,0.0037,NA
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,13.09,0.0516,NA
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,5.76,0.0041,NA
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,7.92,0.0152,NA
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,10.22,0.0313,NA
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,NA,NA,NA
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,6.6,0.0058,NA
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,13.14,0.0695,NA
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,3.6,6e-4,NA
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,6.41,0.0053,NA
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,NA,NA,NA
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,5.04,0.0043,NA
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,6.02,0.007,NA
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,6.54,0.0087,NA
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,4.39,0.0019,NA
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,5.56,0.0022,NA
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,7.53,0.0131,NA
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,5.76,0.0044,NA
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,6.84,0.0076,NA
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,6.13,0.0033,NA
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,5.71,0.0031,NA
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,5.18,0.0024,NA
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,6.97,0.0046,NA
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,6.29,0.0028,NA
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,3.95,0.0011,NA
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,3.73,8e-4,NA
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,NA,NA,NA
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,5.47,0.0065,NA
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,6.58,0.0077,NA
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,6.24,0.0065,NA
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,3.66,5e-4,NA
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,2.55,3e-4,NA
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,3.07,4e-4,NA
Private,7,17-Aug-22,1,3,62,ISOPOD,NA,4.13,0.0018,NA
Private,7,17-Aug-22,1,3,62,ISOPOD,NA,NA,NA,NA
Private,7,17-Aug-22,1,3,62,ISOPOD,NA,3.6,0.0015,NA
Private,7,17-Aug-22,1,3,62,ISOPOD,NA,NA,NA,NA
Private,7,17-Aug-22,1,3,62,ISOPOD,NA,4.17,0.0022,NA
Private,7,17-Aug-22,1,3,62,ISOPOD,NA,3.19,7e-4,NA
Private,7,17-Aug-22,1,3,62,ISOPOD,NA,2.26,5e-4,NA
Private,7,17-Aug-22,1,3,62,ISOPOD,NA,3.32,9e-4,NA
Private,7,17-Aug-22,1,3,62,ISOPOD,NA,4.32,0.0037,NA
Private,7,17-Aug-22,1,3,62,ISOPOD,NA,3.73,0.001,NA
Private,7,17-Aug-22,1,3,62,ISOPOD,NA,3.78,0.0015,NA
Private,7,17-Aug-22,1,3,62,ISOPOD,NA,4.7,0.0036,NA
Private,7,17-Aug-22,1,3,62,ISOPOD,NA,4.17,0.0016,NA
Private,7,17-Aug-22,1,3,62,ISOPOD,NA,4.07,0.0025,NA
Private,7,17-Aug-22,1,3,62,ISOPOD,NA,3.37,0.001,NA
Private,7,17-Aug-22,1,3,62,ISOPOD,NA,3.42,4e-4,NA
Private,7,17-Aug-22,1,3,62,ISOPOD,NA,2.56,4e-4,NA
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,3.33,0.0011,NA
Private,7,17-Aug-22,1,3,62,TRTR,Traskorchestia traskiana,2.12,2e-4,NA
Private,7,17-Aug-22,1,3,62,OTHER,NA,NA,1e-4,Spider
Private,7,17-Aug-22,1,3,62,OTHER,NA,NA,5e-4,Spider
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,NA,NA,NA
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,3.98,0.0025,NA
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,4.39,0.0017,NA
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,3.55,0.0029,NA
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,3.54,0.0021,NA
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,NA,NA,NA
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,NA,NA,NA
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,2.14,6e-4,NA
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,5.94,0.0049,NA
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,NA,NA,NA
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,4.94,0.0038,NA
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,3.1,0.001,NA
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,3.34,8e-4,NA
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,5.22,0.004,NA
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,3.23,0.0017,NA
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,8.68,0.0199,NA
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,4.65,0.0045,NA
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,2.74,0.0013,NA
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,3.85,8e-4,NA
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,2.03,7e-4,NA
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,3.17,3e-4,NA
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,NA,NA,NA
Private,7,17-Aug-22,1,4,28,TRTR,Traskorchestia traskiana,NA,NA,NA
Private,7,17-Aug-22,1,4,28,ISOPOD,NA,3.52,0.0017,NA
Private,7,17-Aug-22,1,4,28,ISOPOD,NA,4.54,0.001,NA
Private,7,17-Aug-22,1,4,28,ISOPOD,NA,NA,NA,NA
Private,7,17-Aug-22,1,4,28,ISOPOD,NA,NA,NA,NA
Private,7,17-Aug-22,1,4,28,ISOPOD,NA,2.68,4e-4,NA
Private,7,17-Aug-22,1,5,3,TRTR,Traskorchestia traskiana,2.82,6e-4,NA
Private,7,17-Aug-22,1,5,3,TRTR,Traskorchestia traskiana,3.97,0.0016,NA
Private,7,17-Aug-22,1,5,3,TRTR,Traskorchestia traskiana,3.92,0.0013,NA
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,3.77,0.0026,NA
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,4,0.0013,NA
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,5.63,0.0045,NA
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,3.86,0.0016,NA
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,4.23,0.0038,NA
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,4.98,0.0031,NA
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,5.59,0.007,NA
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,11.59,0.0484,NA
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,10.17,0.0253,NA
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,5.27,0.0037,NA
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,5.24,0.0023,NA
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,6.38,0.0061,NA
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,6.97,0.0082,NA
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,8.88,0.0286,NA
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,4.34,0.004,NA
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,5.91,0.0038,NA
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,4.97,0.0014,NA
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,6.04,0.0079,NA
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,5.6,0.0049,NA
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,4.53,0.002,NA
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,5.06,0.0036,NA
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,NA,NA,NA
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,4.93,0.0042,NA
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,3.92,0.0013,NA
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,6.05,0.0043,NA
Private,7,17-Aug-22,2,2,112,TRTR,Traskorchestia traskiana,7.66,0.008,NA
